season,division,date,dateUTC,matchDay,homeID,homeName,homeIcon,guestID,guestName,guestIcon,homeScore,guestScore,locID,locCity,locStadium
2014,bl1,2014-08-22T20:30:00,2014-08-22T18:30:00Z,1,40,FC Bayern München,https://i.imgur.com/jJEsJrj.png,131,VfL Wolfsburg,https://i.imgur.com/ucqKV4B.png,2,1,34,München,Allianz Arena
2014,bl1,2014-08-23T15:30:00,2014-08-23T13:30:00Z,1,175,TSG 1899 Hoffenheim,https://i.imgur.com/gF0PfEl.png,95,FC Augsburg,https://i.imgur.com/sdE62e2.png,2,0,188,Hoffenheim,Rhein-Neckar-Arena
2014,bl1,2014-08-23T15:30:00,2014-08-23T13:30:00Z,1,55,Hannover 96,https://upload.wikimedia.org/wikipedia/commons/c/cd/Hannover_96_Logo.svg,9,FC Schalke 04,https://upload.wikimedia.org/wikipedia/commons/6/6d/FC_Schalke_04_Logo.svg,2,1,944,Hannover,HDI-Arena
2014,bl1,2014-08-23T15:30:00,2014-08-23T13:30:00Z,1,54,Hertha BSC,https://i.imgur.com/apFwbYZ.png,134,Werder Bremen,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/SV-Werder-Bremen-Logo.svg/681px-SV-Werder-Bremen-Logo.svg.png,2,2,22,Berlin,Olympiastadion
2014,bl1,2014-08-23T15:30:00,2014-08-23T13:30:00Z,1,91,Eintracht Frankfurt,https://i.imgur.com/X8NFkOb.png,112,SC Freiburg,https://i.imgur.com/r3mvi0h.png,1,0,30,Frankfurt,Commerzbank Arena
2014,bl1,2014-08-23T15:30:00,2014-08-23T13:30:00Z,1,65,1. FC Köln,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/FC_Cologne_logo.svg/1200px-FC_Cologne_logo.svg.png,100,Hamburger SV,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,0,0,31,Köln,Rhein Energie Stadion 
2014,bl1,2014-08-23T18:30:00,2014-08-23T16:30:00Z,1,7,Borussia Dortmund,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Borussia_Dortmund_logo.svg/560px-Borussia_Dortmund_logo.svg.png,6,Bayer Leverkusen,https://upload.wikimedia.org/wikipedia/de/thumb/f/f7/Bayer_Leverkusen_Logo.svg/1200px-Bayer_Leverkusen_Logo.svg.png,0,2,35,Dortmund,Signal Iduna Park
2014,bl1,2014-08-24T15:30:00,2014-08-24T13:30:00Z,1,31,SC Paderborn 07,https://upload.wikimedia.org/wikipedia/commons/e/e3/SC_Paderborn_07_Logo.svg,81,1. FSV Mainz 05,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,2,2,722,Paderborn,Benteler-Arena
2014,bl1,2014-08-24T17:30:00,2014-08-24T15:30:00Z,1,87,Borussia Mönchengladbach,https://i.imgur.com/KSIk0Eu.png,16,VfB Stuttgart,https://i.imgur.com/v0tkpNx.png,1,1,982,Gladbach,Borussia Park
2014,bl1,2014-08-29T20:30:00,2014-08-29T18:30:00Z,2,95,FC Augsburg,https://i.imgur.com/sdE62e2.png,7,Borussia Dortmund,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Borussia_Dortmund_logo.svg/560px-Borussia_Dortmund_logo.svg.png,2,3,494,Augsburg,SGL Arena
2014,bl1,2014-08-30T15:30:00,2014-08-30T13:30:00Z,2,6,Bayer Leverkusen,https://upload.wikimedia.org/wikipedia/de/thumb/f/f7/Bayer_Leverkusen_Logo.svg/1200px-Bayer_Leverkusen_Logo.svg.png,54,Hertha BSC,https://i.imgur.com/apFwbYZ.png,4,2,28,Leverkusen,BayArena
2014,bl1,2014-08-30T15:30:00,2014-08-30T13:30:00Z,2,131,VfL Wolfsburg,https://i.imgur.com/ucqKV4B.png,91,Eintracht Frankfurt,https://i.imgur.com/X8NFkOb.png,2,2,20,Wolfsburg,Volkswagen Arena 
2014,bl1,2014-08-30T15:30:00,2014-08-30T13:30:00Z,2,134,Werder Bremen,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/SV-Werder-Bremen-Logo.svg/681px-SV-Werder-Bremen-Logo.svg.png,175,TSG 1899 Hoffenheim,https://i.imgur.com/gF0PfEl.png,1,1,36,Bremen,Weserstadion
2014,bl1,2014-08-30T15:30:00,2014-08-30T13:30:00Z,2,16,VfB Stuttgart,https://i.imgur.com/v0tkpNx.png,65,1. FC Köln,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/FC_Cologne_logo.svg/1200px-FC_Cologne_logo.svg.png,0,2,493,Stuttgart,Mercedes-Benz Arena
2014,bl1,2014-08-30T15:30:00,2014-08-30T13:30:00Z,2,100,Hamburger SV,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,31,SC Paderborn 07,https://upload.wikimedia.org/wikipedia/commons/e/e3/SC_Paderborn_07_Logo.svg,0,3,404,Hamburg ,Imtech Arena
2014,bl1,2014-08-30T18:30:00,2014-08-30T16:30:00Z,2,9,FC Schalke 04,https://upload.wikimedia.org/wikipedia/commons/6/6d/FC_Schalke_04_Logo.svg,40,FC Bayern München,https://i.imgur.com/jJEsJrj.png,1,1,983,Schalke, Veltins Arena
2014,bl1,2014-08-31T15:30:00,2014-08-31T13:30:00Z,2,81,1. FSV Mainz 05,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,55,Hannover 96,https://upload.wikimedia.org/wikipedia/commons/c/cd/Hannover_96_Logo.svg,0,0,465,Mainz,Coface Arena
2014,bl1,2014-08-31T17:30:00,2014-08-31T15:30:00Z,2,112,SC Freiburg,https://i.imgur.com/r3mvi0h.png,87,Borussia Mönchengladbach,https://i.imgur.com/KSIk0Eu.png,0,0,516,Freiburg,MAGE SOLAR Stadion
2014,bl1,2014-09-12T20:30:00,2014-09-12T18:30:00Z,3,6,Bayer Leverkusen,https://upload.wikimedia.org/wikipedia/de/thumb/f/f7/Bayer_Leverkusen_Logo.svg/1200px-Bayer_Leverkusen_Logo.svg.png,134,Werder Bremen,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/SV-Werder-Bremen-Logo.svg/681px-SV-Werder-Bremen-Logo.svg.png,3,3,28,Leverkusen,BayArena
2014,bl1,2014-09-13T15:30:00,2014-09-13T13:30:00Z,3,40,FC Bayern München,https://i.imgur.com/jJEsJrj.png,16,VfB Stuttgart,https://i.imgur.com/v0tkpNx.png,2,0,34,München,Allianz Arena
2014,bl1,2014-09-13T15:30:00,2014-09-13T13:30:00Z,3,7,Borussia Dortmund,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Borussia_Dortmund_logo.svg/560px-Borussia_Dortmund_logo.svg.png,112,SC Freiburg,https://i.imgur.com/r3mvi0h.png,3,1,35,Dortmund,Signal Iduna Park
2014,bl1,2014-09-13T15:30:00,2014-09-13T13:30:00Z,3,175,TSG 1899 Hoffenheim,https://i.imgur.com/gF0PfEl.png,131,VfL Wolfsburg,https://i.imgur.com/ucqKV4B.png,1,1,188,Hoffenheim,Rhein-Neckar-Arena
2014,bl1,2014-09-13T15:30:00,2014-09-13T13:30:00Z,3,54,Hertha BSC,https://i.imgur.com/apFwbYZ.png,81,1. FSV Mainz 05,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,1,3,22,Berlin,Olympiastadion
2014,bl1,2014-09-13T15:30:00,2014-09-13T13:30:00Z,3,31,SC Paderborn 07,https://upload.wikimedia.org/wikipedia/commons/e/e3/SC_Paderborn_07_Logo.svg,65,1. FC Köln,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/FC_Cologne_logo.svg/1200px-FC_Cologne_logo.svg.png,0,0,722,Paderborn,Benteler-Arena
